20260611 003600;1.15900;1.15900;1.15900;1.15900;2
20260611 003700;1.15900;1.15905;1.15900;1.15905;12
20260611 003800;1.15905;1.15905;1.15905;1.15905;11
20260611 003900;1.15910;1.15915;1.15910;1.15915;3
20260611 004000;1.15920;1.15920;1.15915;1.15915;25
20260611 004100;1.15915;1.15915;1.15915;1.15915;3
20260611 004300;1.15915;1.15915;1.15915;1.15915;5
20260611 004400;1.15915;1.15920;1.15915;1.15920;16
20260611 004500;1.15920;1.15920;1.15920;1.15920;2
20260611 004700;1.15925;1.15930;1.15925;1.15930;20
20260611 004800;1.15935;1.15935;1.15935;1.15935;29
20260611 004900;1.15935;1.15935;1.15930;1.15930;11
20260611 005000;1.15925;1.15925;1.15925;1.15925;2
20260611 005100;1.15920;1.15920;1.15920;1.15920;5
20260611 005200;1.15915;1.15915;1.15910;1.15915;7
20260611 005300;1.15915;1.15915;1.15915;1.15915;21
20260611 005400;1.15920;1.15925;1.15920;1.15925;16
20260611 005500;1.15925;1.15930;1.15925;1.15930;95
20260611 005600;1.15930;1.15930;1.15925;1.15925;32
20260611 005700;1.15920;1.15925;1.15920;1.15925;17
20260611 005800;1.15925;1.15925;1.15920;1.15920;29
20260611 005900;1.15920;1.15920;1.15920;1.15920;8
20260611 010000;1.15920;1.15920;1.15920;1.15920;28
20260611 010100;1.15915;1.15915;1.15905;1.15905;32
20260611 010200;1.15905;1.15910;1.15905;1.15910;34
20260611 010300;1.15910;1.15915;1.15910;1.15915;13
20260611 010400;1.15910;1.15910;1.15910;1.15910;1
20260611 010500;1.15915;1.15915;1.15915;1.15915;9
20260611 010600;1.15915;1.15915;1.15915;1.15915;2
20260611 010700;1.15910;1.15910;1.15910;1.15910;1
20260611 010800;1.15915;1.15920;1.15915;1.15920;14
20260611 010900;1.15930;1.15935;1.15930;1.15930;16
20260611 011000;1.15935;1.15935;1.15930;1.15930;10
20260611 011100;1.15930;1.15930;1.15930;1.15930;8
20260611 011200;1.15925;1.15930;1.15925;1.15930;3
20260611 011300;1.15930;1.15930;1.15930;1.15930;1
20260611 011400;1.15935;1.15935;1.15935;1.15935;2
20260611 011500;1.15935;1.15935;1.15935;1.15935;6
20260611 011600;1.15935;1.15935;1.15935;1.15935;1
20260611 011800;1.15930;1.15930;1.15925;1.15930;9
20260611 011900;1.15930;1.15930;1.15930;1.15930;2
20260611 012000;1.15935;1.15935;1.15935;1.15935;3
20260611 012100;1.15940;1.15940;1.15940;1.15940;1
20260611 012200;1.15940;1.15945;1.15940;1.15945;36
20260611 012300;1.15945;1.15945;1.15945;1.15945;8
20260611 012400;1.15940;1.15940;1.15940;1.15940;2
20260611 012500;1.15940;1.15940;1.15940;1.15940;9
20260611 012600;1.15935;1.15940;1.15935;1.15940;18
20260611 012700;1.15940;1.15940;1.15940;1.15940;2
20260611 012800;1.15935;1.15935;1.15935;1.15935;13
20260611 012900;1.15930;1.15935;1.15930;1.15935;9
20260611 013000;1.15935;1.15935;1.15935;1.15935;1
20260611 013100;1.15940;1.15945;1.15940;1.15940;21
20260611 013200;1.15930;1.15930;1.15930;1.15930;6
20260611 013300;1.15925;1.15935;1.15925;1.15935;9
20260611 013400;1.15935;1.15935;1.15935;1.15935;3
20260611 013500;1.15935;1.15935;1.15925;1.15925;16
20260611 013600;1.15930;1.15930;1.15930;1.15930;20
20260611 013700;1.15930;1.15930;1.15925;1.15925;4
20260611 013800;1.15925;1.15930;1.15925;1.15925;16
20260611 013900;1.15925;1.15925;1.15925;1.15925;1
20260611 014000;1.15925;1.15925;1.15915;1.15920;23
20260611 014100;1.15925;1.15925;1.15920;1.15925;19
20260611 014200;1.15930;1.15930;1.15930;1.15930;19
20260611 014300;1.15925;1.15930;1.15925;1.15925;22
20260611 014400;1.15925;1.15930;1.15925;1.15930;5
20260611 014600;1.15930;1.15930;1.15920;1.15920;11
20260611 014700;1.15920;1.15920;1.15920;1.15920;1
20260611 014800;1.15920;1.15925;1.15920;1.15925;64
20260611 014900;1.15925;1.15925;1.15925;1.15925;21
20260611 015000;1.15930;1.15930;1.15925;1.15925;96
20260611 015100;1.15915;1.15915;1.15910;1.15910;60
20260611 015200;1.15910;1.15910;1.15900;1.15900;47
20260611 015300;1.15900;1.15900;1.15900;1.15900;8
20260611 015400;1.15900;1.15900;1.15900;1.15900;4
20260611 015500;1.15895;1.15895;1.15890;1.15890;45
20260611 015600;1.15895;1.15905;1.15895;1.15905;27
20260611 015700;1.15905;1.15915;1.15905;1.15910;19
20260611 015800;1.15910;1.15915;1.15910;1.15915;23
20260611 015900;1.15910;1.15910;1.15905;1.15905;18
20260611 020000;1.15915;1.15915;1.15910;1.15910;85
20260611 020100;1.15905;1.15910;1.15890;1.15895;83
20260611 020200;1.15890;1.15895;1.15890;1.15895;103
20260611 020300;1.15890;1.15890;1.15885;1.15885;37
