20260617 012600;30499.75;30504.75;30498.75;30504.25;33
20260617 012700;30503.75;30504.75;30501.75;30503.50;40
20260617 012800;30502.25;30504.00;30498.25;30500.00;122
20260617 012900;30499.75;30503.00;30499.00;30501.25;40
20260617 013000;30501.00;30501.00;30489.25;30491.75;117
20260617 013100;30491.00;30494.25;30488.00;30492.75;83
20260617 013200;30492.75;30495.75;30489.75;30493.00;69
20260617 013300;30494.75;30497.50;30493.50;30495.50;63
20260617 013400;30495.75;30500.50;30494.50;30498.00;71
20260617 013500;30497.50;30502.00;30491.50;30501.00;139
20260617 013600;30501.75;30510.50;30501.00;30510.50;125
20260617 013700;30509.75;30510.00;30506.25;30509.00;55
20260617 013800;30510.75;30517.75;30507.50;30516.75;117
20260617 013900;30516.50;30520.25;30514.25;30519.00;117
20260617 014000;30518.75;30520.50;30515.00;30519.00;118
20260617 014100;30517.75;30518.00;30512.00;30513.00;60
20260617 014200;30513.00;30516.75;30511.50;30516.50;42
20260617 014300;30515.50;30518.25;30515.50;30518.00;52
20260617 014400;30517.50;30517.50;30509.25;30510.75;49
20260617 014500;30510.75;30513.75;30510.00;30511.75;55
20260617 014600;30510.75;30514.25;30510.75;30514.25;40
20260617 014700;30513.75;30517.25;30513.00;30516.00;85
20260617 014800;30516.50;30521.00;30515.00;30518.75;123
20260617 014900;30519.50;30524.50;30519.50;30523.75;67
20260617 015000;30523.25;30526.50;30522.00;30523.50;62
20260617 015100;30522.50;30525.50;30521.50;30525.25;42
20260617 015200;30526.00;30526.00;30523.00;30523.75;36
20260617 015300;30523.00;30523.00;30518.25;30521.25;64
20260617 015400;30521.50;30522.00;30513.25;30513.75;113
20260617 015500;30514.00;30514.50;30511.00;30511.00;51
20260617 015600;30510.50;30513.00;30496.25;30496.25;154
20260617 015700;30497.00;30502.00;30496.50;30498.75;72
20260617 015800;30499.75;30507.75;30499.75;30506.00;67
20260617 015900;30506.75;30508.25;30496.25;30502.50;133
20260617 020000;30505.00;30507.25;30496.75;30500.25;85
20260617 020100;30501.25;30502.75;30490.75;30493.50;307
20260617 020200;30494.50;30505.25;30494.50;30505.25;88
20260617 020300;30504.75;30509.00;30503.25;30508.00;57
20260617 020400;30509.25;30514.00;30507.25;30513.50;108
20260617 020500;30513.50;30515.50;30509.75;30512.25;78
20260617 020600;30512.50;30515.50;30505.50;30507.00;95
20260617 020700;30507.00;30517.75;30503.25;30515.75;145
20260617 020800;30516.25;30522.75;30515.75;30520.25;72
20260617 020900;30520.50;30522.75;30518.75;30519.00;143
20260617 021000;30519.25;30520.75;30515.25;30516.50;78
20260617 021100;30516.75;30518.25;30509.50;30509.50;83
20260617 021200;30510.25;30510.25;30504.75;30506.00;104
20260617 021300;30507.00;30516.25;30507.00;30514.00;48
20260617 021400;30512.50;30514.75;30502.00;30506.25;87
20260617 021500;30506.75;30512.75;30506.75;30511.75;65
20260617 021600;30510.75;30514.00;30510.00;30511.00;25
20260617 021700;30511.00;30516.00;30511.00;30515.50;65
20260617 021800;30513.75;30514.75;30511.75;30513.75;21
20260617 021900;30514.00;30516.50;30507.25;30507.75;67
20260617 022000;30508.00;30510.00;30504.75;30510.00;100
20260617 022100;30509.75;30517.50;30508.75;30508.75;127
20260617 022200;30510.00;30511.00;30504.25;30506.50;86
20260617 022300;30505.75;30505.75;30502.00;30503.50;25
20260617 022400;30502.50;30507.25;30500.75;30505.50;65
20260617 022500;30505.75;30509.00;30505.75;30508.00;32
20260617 022600;30508.00;30508.25;30498.75;30504.00;93
20260617 022700;30503.75;30503.75;30490.75;30495.75;133
20260617 022800;30496.25;30500.00;30494.25;30494.25;66
20260617 022900;30493.25;30496.00;30489.50;30495.00;64
20260617 023000;30494.75;30495.50;30490.00;30492.50;47
20260617 023100;30490.25;30494.75;30487.25;30491.75;110
20260617 023200;30492.75;30499.50;30492.75;30497.75;164
20260617 023300;30498.50;30499.50;30489.50;30492.00;82
20260617 023400;30491.50;30507.75;30484.50;30507.50;206
20260617 023500;30507.25;30521.25;30505.50;30520.25;244
20260617 023600;30519.75;30523.25;30517.00;30519.25;112
20260617 023700;30519.50;30519.50;30512.50;30515.00;69
20260617 023800;30515.25;30519.75;30515.00;30517.50;47
20260617 023900;30518.50;30518.75;30514.00;30518.75;36
20260617 024000;30517.25;30523.25;30517.00;30522.75;54
20260617 024100;30523.50;30528.25;30519.75;30522.50;81
20260617 024200;30522.00;30529.50;30521.00;30529.50;131
20260617 024300;30529.50;30533.00;30528.00;30532.25;101
20260617 024400;30532.50;30534.75;30528.75;30533.75;82
20260617 024500;30533.00;30535.25;30530.50;30534.25;60
20260617 024600;30533.75;30540.25;30533.50;30537.00;133
20260617 024700;30536.00;30536.75;30531.00;30535.50;75
20260617 024800;30535.25;30536.25;30533.00;30536.25;43
20260617 024900;30537.25;30539.50;30535.00;30538.25;32
20260617 025000;30538.50;30539.75;30536.50;30539.00;43
20260617 025100;30538.00;30538.75;30533.75;30538.00;53
20260617 025200;30538.25;30539.00;30534.00;30534.00;13
20260617 025300;30534.75;30536.25;30530.00;30533.00;112
20260617 025400;30533.00;30537.00;30532.50;30535.75;56
20260617 025500;30536.25;30538.75;30531.25;30533.00;97
20260617 025600;30532.75;30536.75;30531.75;30536.50;40
20260617 025700;30537.00;30537.50;30535.75;30535.75;21
20260617 025800;30536.50;30545.75;30536.00;30541.75;130
20260617 025900;30541.75;30544.50;30541.50;30543.75;71
20260617 030000;30544.75;30545.75;30543.00;30544.50;56
20260617 030100;30544.50;30550.75;30544.00;30547.50;241
20260617 030200;30547.75;30550.50;30543.50;30549.25;114
20260617 030300;30548.50;30556.75;30548.50;30555.50;79
20260617 030400;30556.00;30562.25;30553.00;30559.00;161
20260617 030500;30558.75;30562.25;30555.00;30555.25;189
20260617 030600;30556.50;30561.75;30555.00;30559.25;154
20260617 030700;30560.50;30560.50;30554.50;30556.25;55
20260617 030800;30559.25;30562.00;30554.25;30559.25;66
20260617 030900;30560.25;30566.25;30559.50;30563.00;108
20260617 031000;30563.25;30564.00;30559.00;30563.50;78
